timestamp, # Bytes,# Packets,# Unique Source IPs,# Unique Destination IPs
1283817600, 143873972.52222,2172925.1256945,158124.60486111,1119139.9979167
1283904000, 147871712.84931,2208905.0395833,159442.24652778,1088333.7465278
1283990400, 165163439.38264,2328207.3201389,161234.84791667,1015563.8138889
1284076800, 151673088.66042,2317837.1180556,159827.63263889,1204972.9145833
1284163200, 147225152.81458,2257581.1916667,153977.4875,1194270.5493056
1284249600, 147517760.01042,2300551.4,151483.25902778,1250785.6652778
1284336000, 137982351.64861,2190441.7034722,156576.15486111,1112102.0736111
1284422400, 148308500.19028,2307960.2493056,158557.89375,1218497.4215278
1284508800, 143735867.57014,2241158.0916667,155850.29305556,1144916.3409722
1284595200, 135489691.36944,2109982.8951389,156051.89166667,1053050.1673611
1284681600, 131960950.89792,2072888.4569444,150408.99791667,1066613.4652778
1284768000, 126899593.71111,1976219.55,145108.72916667,1003981.5743056
1284854400, 122405030.49375,1885360.3756944,144296.69375,903594.72291667
1284940800, 127613502.88819,1980673.5923611,148967.51875,967138.425
1285027200, 128703145.04167,2049857.8118056,145425.56597222,1030220.5
1285113600, 145902081.87917,2333726.4458333,147394.73125,1246997.5868056
1285200000, 137938696.58819,2290690.4118056,139004.57430556,1279311.4333333
1285286400, 144771987.02292,2008811.6173611,137168.025,1015756.8333333
1285372800, 137770097.72361,1996499.8520833,137678.25694444,1025670.0541667
1285459200, 134096402.87153,2121678.5861111,137368.61041667,1114772.1305556
1285545600, 130045462.49236,2090466.81875,141042.83472222,1103498.2930556
1285632000, 134365278.70278,2256022.4541667,141236.80347222,1244365.7034722
1285718400, 141001418.76806,2483257.0506944,143153.29166667,1434338.4
1285804800, 128964978.61181,2160411.2861111,140780.54722222,1124727.4694444
1285891200, 122386082.29817,2045928.8478702,122839.40567951,1156930.9776876
1285977600, 121325615.38611,1959694.0381944,138274.32986111,997964.25694445
1286064000, 144103192.78681,2092985.0145833,138140.37430556,1076809.5756944
1286150400, 119041819.09306,2002829.96875,137660.25763889,1057191.8895833
1286236800, 116435085.39444,1969074.5291667,134389.06180556,1062472.4826389
1286323200, 111696647.84097,1917712.0597222,133655.92916667,1041836.8819444
1286409600, 139763690.81806,2479956.3604167,141572.32361111,1327985.3423611
1286496000, 193607892.21228,2798041.1824561,145478.53859649,1536808.4947368
1286582400, ,,,
1286668800, ,,,
1286755200, ,,,
1286841600, ,,,
1286928000, ,,,
1287014400, 101281302.34211,1574121.2631579,137575.06578947,788024.63157895
1287100800, 134008436.5875,2215643.4979167,166730.59652778,1183414.4611111
1287187200, 130840728.72639,2262486.075,162758.66875,1219432.6854167
1287273600, 144901446.94861,2508787.4222222,164107.30694444,1428109.2541667
1287360000, 134013290.825,2253992.1666667,178653.04583333,1175679.0256944
1287446400, 132631114.47014,2259034.2756944,187188.83263889,1160520.9576389
1287532800, 131274083.06111,2142292.7743056,191050.87777778,1050368.5194444
1287619200, 143653512.46944,2347144.3694444,190508.2375,1180987.5854167
1287705600, 147823563.84583,2447953.0298611,195260.51388889,1242731.2326389
1287792000, 154697407.41389,2575631.2097222,170545.74305556,1416139.0819444
1287878400, 145217810.99306,2346869.1097222,162857.03055556,1175487.7868056
1287964800, 133642265.46389,2176424.8256944,171560.82777778,1070939.9840278
1288051200, 157928678.71736,2397050.3722222,182872.79652778,1145573.3256944
1288137600, 152037807.68056,2491221.9166667,185891.90972222,1210274.5951389
1288224000, 151055221.23403,2401148.8951389,178320.88263889,1151278.9583333
1288310400, 146585195.48125,2383573.7423611,180740.95277778,1125791.5791667
1288396800, 149602814.35208,2477092.9027778,164498.18263889,1282595.9659722
1288483200, 128508500.55556,2201963.4347222,158373.29583333,1116232.3145833
1288569600, 133608169.01389,2229389.0034722,176572.26319444,1087525.6263889
1288656000, 132651078.33125,2233787.9125,183528.84861111,1088116.2
1288742400, 132202886.40208,2197049.1868056,178705.89861111,1065100.4902778
1288828800, 172428863.12292,2337934.7701389,171243.54930556,1216460.5375
1288915200, 167417683.83819,2197687.5236111,176388.28888889,1061059.6215278
1289001600, 130939449.10694,2211915.6597222,171860.16666667,1081335.0006944
1289088000, 138548422.73611,2266011.1194445,164741.11944444,1108867.1972222
1289174400, 146372147.90139,2304143.4569444,175598.35625,1112686.9548611
1289260800, 140648801.03889,2280257.3715278,182306.90555556,1088807.0270833
1289347200, 136916516.64028,2301021.8701389,177521.64791667,1179446.7993056
1289433600, 145674534.01319,2369817.0680556,182751.19166667,1151602.6284722
1289520000, 130283760.1177,2127795.3496564,167564.26632302,1031255.8960481
1289606400, 132023235.33125,2174344.8743056,167604.03541667,1027881.0013889
1289692800, 137127951.59097,2218409.7173611,159875.92847222,1066466.7173611
1289779200, 145144014.99722,2422189.7277778,176251.87222222,1086517.3159722
1289865600, 155157556.66597,2321993.30625,180665.68055556,1145967.0666667
1289952000, 143598524.20278,2243712.9520833,173773.06388889,1127799.3409722
1290038400, 121328890.41806,2097616.6881944,170832.46527778,1044690.5951389
1290124800, 130129660.93403,2026728.4013889,174185.08472222,959157.99027778
1290211200, 118921213.20694,2074399.9861111,169568.13055556,960458.25208333
1290297600, 118711334.82847,2059787.44375,164855.87291667,984472.94791667
1290384000, 121717060.13681,2124739.3138889,178632.65138889,1036909.3076389
1290470400, 135890279.72569,2238324.1715278,185834.18194444,1129418.6652778
1290556800, 141277959.90556,2266596.8034722,177145.98194444,1198819.9715278
1290643200, 132612046.47361,2124587.0972222,177205.03125,1081979.2180556
1290729600, 122919170.07361,2091329.6020833,177236.32986111,1048160.5548611
1290816000, 126060218.41597,2169837.5111111,169601.20138889,1065420.4972222
1290902400, 122401951.66528,2133018.1034722,158478.14236111,1065946.0923611
1290988800, 119925301.98403,2076671.1423611,176284.86666667,1013216.5631944
1291075200, 113531188.28681,2034816.6493056,182933.34861111,1008986.7798611
1291161600, 142407758.81389,2028988.0986111,182345.32638889,1005161.7875
1291248000, 124168680.63819,2060916.2958333,176403.77847222,1042408.4076389
1291334400, 125612281.44306,2212104.2520833,188206.36388889,1147103.3993056
1291420800, 129440613.07361,2132496.23125,182061.49236111,1066012.3854167
1291507200, 134938805.74514,2030869.3638889,172193.83194444,983414.95694444
1291593600, 153885273.34931,2175461.6861111,183375.07013889,1078315.5736111
1291680000, 227219509.76875,2184139.5277778,179911.81944444,1130919.3
1291766400, 173643317.87847,2287390.8833333,177880.56319444,1199359.5402778
1291852800, 242220529.30833,2189342.89375,169199.78541667,1123697.1534722
1291939200, 133218052.96042,2222758.0541667,173350.3875,1133182.1465278
1292025600, 166513947.75347,2155860.9069444,162620.56388889,1081927.4583333
1292112000, 219768984.14028,2063460.9347222,154650.47569444,1042145.5305556
1292198400, 116499944.17083,1984323.2881944,167512.58402778,990396.4375
1292284800, 230947950.7375,2140800.1645833,176750.875,1106453.9368056
1292371200, 117947949.52153,2088866.7708333,182461.68333333,1020883.4756944
1292457600, 116240635.18819,2079446.7180556,167592.79305556,1060133.7333333
1292544000, 113029661.65347,2012140.3916667,172000.87916667,1010674.8715278
1292630400, 114875483.75903,2068179.0576389,167052.16041667,1050460.8493056
1292716800, 120432339.50972,2199926.6472222,156052.46875,1181410.1847222
1292803200, 127730907.37569,2346544.89375,174887.45902778,1274769.7798611
1292889600, 142868972.88157,2710472.4321569,187453,1509034.1286274
1292976000, ,,,
1293062400, 166596072.53407,2647840.3156313,181745.250501,1428514.8967936
1293148800, 124358135.67917,2092743.5680556,173090.07569444,1066154.3784722
1293235200, 124989513.49931,2041782.71875,157302.20069444,1020300.5604167
1293321600, 115124381.82014,2020601.8972222,148769.76805556,1059211.0979167
1293408000, 125791629.75764,2088486.4673611,168638.55625,1079239.3666667
1293494400, 125806253.35126,2178307.9846323,177647.73874863,1153912.2096597
1293580800, ,,,
1293667200, ,,,
1293753600, ,,,
1293840000, ,,,
1293926400, ,,,
1294012800, 132350559.672,2248770.044,144848.26,1129824.7
1294099200, 178494304.70208,2664933.5493056,207637.89097222,1066891.5548611
1294185600, 160690074.89306,2559877.9173611,194056.63055556,1095154.2694444
1294272000, 129284694.29167,2197549.1090278,172526.91666667,1041620.9736111
1294358400, 147007566.24236,2149916.5465278,175749.36527778,989089.83125
1294444800, 123088653.81597,2088814.5368056,160686.09097222,973149.69930556
1294531200, 123131832.37083,2018050.2909722,158874.04722222,927163.69305556
1294617600, 118781617.45625,2080185.1625,169326.81319444,962442.14444445
1294704000, 117700679.22153,2043033.4319444,179003.2375,898528.16388889
1294790400, 137961154.25694,2513972.7069444,642927.06597222,797583.89722222
1294876800, 113437863.31319,1943707.0020833,173893.42638889,855362.52847222
1294963200, 112202963.97917,1927911.3222222,183256.18541667,895031.90486111
1295049600, 118248891.38056,2043885.7340278,172482.68541667,1018344.5486111
1295136000, 102157330.03681,1769882.2361111,164848.88611111,838657.60625
1295222400, 103766115.87986,1875279.8104167,178161.6,933852.62430556
1295308800, 118516638.76806,2072021.7868056,176049.09930556,982519.0125
1295395200, 118838035.30764,2058522.6229167,178967.92361111,949975.73472222
1295481600, 121525072.52292,2127989.9263889,178848.45833333,997660.22777778
1295568000, 132833741.10208,2192283.2791667,174658.64444444,988169.55625
1295654400, 133349302.83889,2216187.2743056,162909.05,1048349.1375
1295740800, 133121443.30208,2233041.4305556,158163.02222222,1038537.0263889
1295827200, 135653098.93611,2270602.625,171602.05138889,1058962.3715278
1295913600, 126395925.925,2118556.5236111,165246.57916667,965375.90138889
1296000000, 124718521.96667,2097187.9277778,165782.82013889,945092.92083333
1296086400, 128470746.53611,2175489.6756944,169542.39513889,1019016.3194444
1296172800, 124426263.13194,2134497,167976.23958333,974857.26597222
1296259200, 126365543.24167,2168325.4381944,159068.62361111,1004383.725
1296345600, 133418605.04444,2269791.6527778,165786.34305556,1083576.9534722
1296432000, 123197170.2375,2064651.3041667,161691.96666667,996478.4625
1296518400, 115732705.36597,2009952.0041667,156658.20833333,967148.38472222
1296604800, 116198794.61528,2048113.5541667,155123.16111111,961483.29375
1296691200, 112754344.19444,1953421.1854167,141319.53263889,918179.55
1296777600, 114379762.07292,1957050.175,142918.86041667,921025.66875
1296864000, 118889807.94097,2069757.5784722,138644.50069444,1036452.1201389
1296950400, 119134173.76111,2054827.6569444,141316.27361111,993411.23680556
1297036800, 117452699.44792,2037936.3118056,138147.10902778,1029661.9166667
1297123200, 119409193.53472,1941533.7138889,144710.71388889,931171.3125
1297209600, 125605353.97917,2165470.44375,176697.77986111,1038312.3944444
1297296000, 113695618.78264,1995188.1784722,165624.21041667,962085.17638889
1297382400, 116950975.83194,2010229.4916667,162394.53333333,936906.39791667
1297468800, 115710520.20903,2080072.2770833,163745.64305556,996461.91666667
1297555200, 111380082.27153,1991271.3159722,146876.52291667,947714.41944444
1297641600, 106237256.25626,1913609.1917148,159560.4238921,915919.1522158
1297728000, ,,,
1297814400, 117472762.80509,2048707.6345515,169472.67663344,924836.35769657
1297900800, 133386313.07847,2137166.5388889,160634.825,1008312.2631944
1297987200, 114401967.49653,1932435.3145833,161039.05277778,899637.91458333
1298073600, 109921637.72847,1985674.1680556,147722.47222222,970607.22708333
1298160000, 108471728.43472,1970770.4583333,145684.97013889,945022.90694444
1298246400, 110076583.35972,1954887.6951389,158930.68611111,911698.59652778
1298332800, 106261424.30278,1927991.7361111,162092.1375,898164.10763889
1298419200, 115836596.77292,2093679.1833333,169733.33819444,1020621.75
1298505600, 111483295.12639,1991799.4694444,166397.91666667,952840.75347222
1298592000, 122044941.39375,1997232.8833333,172290.90833333,933160.27986111
1298678400, 125806335.25625,2151704.9548611,165047.97013889,1048260.7590278
1298764800, 114126608.43472,2057414.2895833,151167.22916667,969786.63541667
1298851200, 123689776.73472,2239001.8076389,163063.67083333,1068115.4215278
1298937600, 121429047.31597,2118020.0069444,161568.67083333,971784.02152778
1299024000, 120075734.62222,2074191.0409722,161768.14097222,931596.02638889
1299110400, 121643515.31875,2109893.3673611,163223.52291667,952129.79444445
1299196800, 120306989.32847,2102300.5597222,156545.35625,1027078.4048611
1299283200, 116433170.63819,2056682.1395833,153252.65,929491.62638889
1299369600, 121577419.97014,1910684.2326389,147148.23680556,859123.70972222
1299456000, 139283235.75972,2066353.9354167,165629.16805556,923246.81458333
1299542400, 139629126.61875,2139681.5479167,175575.55694444,951310.63958333
1299628800, 123225120.57083,2076036.9840278,177678.55069444,963164.19027778
1299715200, 117117280.57986,2137482.9465278,172986.75208333,1092718.0673611
1299801600, 137262531.075,2346030.0006945,170943.85,1140892.7243056
1299888000, 124147748.00208,2200530.6944444,161863.43888889,1057950.9986111
1299974400, 120519184.73611,2202632.2208333,153676.97916667,1097489.5694444
1300060800, 110033542.16944,1991836.8298611,156693.91597222,937324.82708333
1300147200, 103470701.53681,1869365.9715278,158876.91597222,924104.43333333
1300233600, 105795952.14792,1941699.2173611,162667.60763889,1020442.4055556
1300320000, 127200472.01111,2368801.5666667,159840.03263889,1410496.0479167
1300406400, 113103751.22639,2088719.19375,162637.19305556,1084927.4083333
1300492800, 156264689.80972,2820462.6111111,161083.22638889,1759474.68125
1300579200, 134510071.22014,2422924.8152778,211024.44930556,1377143.3048611
1300665600, 121669823.72708,2269510.5972222,218166.01805556,1253686.43125
1300752000, 113333598.67778,1915926.6784722,169975.37916667,916747.98194445
1300838400, 109066144.78958,1961055.8125,163092.85416667,974296.71180555
1300924800, 110594037.46875,2006737.7986111,164788.20625,1036474.1631944
1301011200, 121108667.36319,2100895.8270833,169329.72430556,1067330.9138889
1301097600, 125023007.74167,2165686.8173611,157628.24236111,1169979.5027778
1301184000, 135482539.22431,2360072.7784722,158236.31944444,1275085.1486111
1301270400, 131552372.41736,2188312.0854167,166996.13680556,1134400.5604167
1301356800, 114382260.61944,1944443.3159722,166306.40416667,914993.05069444
1301443200, 117222765.62847,1924623.1159722,160540.42916667,918584.5
1301529600, 113099446.71528,1940756.0770833,164098.65208333,884722.11319444
1301616000, 133405733.55694,2241065.9666667,174313.53263889,1026385.7402778
1301702400, 136745034.17986,2129843.5965278,190532.80902778,904683.13680556
1301788800, 153557615.68194,2415537.2444445,185444.43472222,1096143.6666667
1301875200, 139377013.475,2229115.7409722,176675.75486111,1019634.3506944
1301961600, 114021370.55625,1969918.3319444,153827.39236111,976172.70694444
1302048000, 102439824.02083,1863867.0652778,152930.17083333,969590.67013889
1302134400, 107970327.88264,1961442.60625,163782.21111111,1000727.0090278
1302220800, 120241954.65972,2085086.0479167,175160.20069444,1010324.0541667
1302307200, 146580150.99861,2456664.3645833,178101.46111111,1236880.3736111
1302393600, 142552064.84861,2398031.2986111,163546.03888889,1244055
1302480000, 129680324.13333,2175643.7652778,162438.3625,1213754.1729167
1302566400, 114183135.5125,1987787.7569444,161545.76527778,1074598.7131944
1302652800, 123285755.57222,2016121.8965278,184839.18055556,1018390.1131944
1302739200, 131285512.93819,1913847.0986111,161891.22083333,948053.18958333
1302825600, 133062085.12083,2288983.0951389,163350.30208333,1220855.6854167
1302912000, 153826285.65694,2669780.8201389,373074.17916667,1345999.4979167
1302998400, 117827423.12292,1885876.2430556,153912.68333333,898962.30972222
1303084800, 104764062.075,1818475.8263889,151194.54722222,910076.70138889
1303171200, 125646592.21806,2008722.7506944,157660.10138889,1051047.0534722
1303257600, 127546599.27431,2065187.9402778,155183.6,973044.62013889
1303344000, 135751401.41458,1927765.5145833,162968.24375,909236.94652778
1303430400, 129455761.50417,2141436.2534722,173809.15972222,1054898.2680556
1303516800, 129401898.40625,2093811.4895833,167271.73125,1012850.6305556
1303603200, 120588783.90972,1931564.5638889,154061.07361111,924226.74791667
1303689600, 132807951.61597,2083046.1173611,172470.52430556,959747.94513889
1303776000, 130472258.96806,2086716.1048611,172486.12847222,977865.97222222
1303862400, 128750012.11597,2030174.6451389,166301.48333333,973433.1
1303948800, 131687615.09931,2213449.3194444,161835.16736111,1112599.5923611
1304035200, 134678025.52708,2145686.8138889,169276.36944444,1001726.5854167
1304121600, 122752046.86458,1947217.6416667,158599.54305556,869987.83263889
1304208000, 120999545.99028,1986535.5569444,148007.04722222,921185.83402778
1304294400, 124786255.69653,2110117.4368056,148480.06319444,1070523.0326389
1304380800, 134435404.39236,2312908.7208333,154591.42152778,1267460.5777778
1304467200, 123840690.28542,2159461.8611111,172157.19930556,1121847.1444444
1304553600, 125758022.06736,2211031.5930556,167789.98680556,1163008.9645833
1304640000, 117796350.84514,1946921.9909722,162225.70833333,951983.94444444
1304726400, 126150899.26736,2189058.9923611,158081.64166667,1158243.7743056
1304812800, 107153115.19236,1866586.1263889,146555.18680556,938749.06666667
1304899200, 110702639.30833,1911861.7520833,154783.5875,965816.88402778
1304985600, 133054689.97708,2078200.2395833,174832.15,985222.49305555
1305072000, 132894015.39861,2072637.8145833,156508.58194444,1057880.4090278
1305158400, 141705442.09514,2179600.8277778,176241.44444444,1071631.5277778
1305244800, 144306224.00347,2253966.1298611,168203.07291667,1120547.1673611
1305331200, 160792644.05833,2507264.5618056,158460.25625,1368255.6993056
1305417600, 142824123.53611,2153754.3277778,146283.79236111,1076466.8027778
1305504000, 136578992.58819,2087055.975,146737.4875,1082644.9194444
1305590400, 145010333.56667,1889197.7118056,144190.31458333,936463.83333333
1305676800, 135300950.24583,2148798.2208333,160783.53680556,1038416.0847222
1305763200, 112156187.14722,1872783.6472222,155595.66458333,911659.70416667
1305849600, 127793592.66806,2070139.5513889,157386.65833333,1008386.8041667
1305936000, 150667020.62284,2476893.283046,158014.84267241,1309386.3189655
1306022400, 143572350.68056,2273272.1652778,154739.49166667,1111618.35625
1306108800, 118409062.20833,1947253.2284722,149248.89236111,956721.71736111
1306195200, 116437261.05903,2041691.4472222,155376.57222222,1060158.2298611
1306281600, 123703749.66042,2239323.8729167,149125.89652778,1249247.5604167
1306368000, 124187046.13958,2155050.8006944,147617.23125,1156377.1888889
1306454400, 113114310.80764,1911029.5347222,147051.13194444,952481.65208333
1306540800, 107815030.81181,1791135.3236111,138987.36527778,871758.69513889
1306627200, 105845898.17708,1842206.5909722,133269.47916667,928845.49236111
1306713600, 124504449.88542,2034616.2180556,146333.17777778,1025296.0479167
1306800000, 129985472.51806,2161610.2166667,165827.94791667,914089.85
1306886400, 152322973.40173,2485282.0928726,154860.75017999,988391.79841613
1306972800, 125278451.19653,1930813.6993056,148700.57361111,958357.49722222
1307059200, 143585987.23194,2166725.3027778,160765.35555556,1040086.8951389
1307145600, 123580601.63681,1892434.6555556,146003.15416667,902624.71111111
1307232000, 127114341.32222,1980928.3645833,139403.2125,972505.43125
1307318400, 139692981.20417,2175713.8638889,146997.1,1078283.7645833
1307404800, 127329545.15972,2155573.7777778,153475.73611111,1050252.7423611
1307491200, 121039780.77639,2080582.0152778,154293.39652778,1014973.4659722
1307577600, 111738740.31319,1883438.2444444,149216.37291667,896818.3
1307664000, 112025000.35486,1939312.3034722,151101.21458333,948408.20763889
1307750400, 122013413.92569,2024432.8597222,158580.80208333,948907.24861111
1307836800, 118926227.56458,2055911.3208333,140648.30902778,1035941.0430556
1307923200, 120827194.64722,2089139.6805556,151694.97291667,1070382.2555556
1308009600, 110023122.73264,1992778.5055556,145815.16041667,1053456.0430556
1308096000, 115346962.96111,2081653.5743056,163404.83055556,1082889.8
1308182400, 115939206.66944,2063222.7861111,144389.76111111,1120430.5222222
1308268800, 122432578.33542,2175524.4409722,158043.5375,1141934.6298611
1308355200, 135866739.30903,2307316.3965278,139048.70416667,1304810.4611111
1308441600, 138644366.84792,2360302.5048611,128504.18819444,1306462.3298611
1308528000, 111764997.14444,2059304.4791667,137548.20833333,1109653.6395833
1308614400, 115746323.8625,2074181.0277778,146700.375,1122549.375
1308700800, 109693127.83125,1933979.76875,154504.50069444,1002433.5138889
1308787200, 131858996.83542,2460894.9520833,146609.40625,1480078.8229167
1308873600, 123444437.54722,2086850.9645833,152449.58055556,1043584.2020833
1308960000, 142771485.97083,2367589.2833333,139562.89652778,1378528.3833333
1309046400, 127765435.61389,2136078.0548611,131098.70763889,1175452.5555556
1309132800, 118433423.47847,2268871.4069444,137925.95277778,1311975.9472222
1309219200, 111113184.33403,2056034.8798611,145228.39305556,1096157.9916667
1309305600, 114728238.34792,2059198.6125,144401.79861111,1097472.63125
1309392000, 182921870.89097,2723564.4618056,202374.36736111,1174628.4444444
1309478400, 151793342.13611,2406918.1916667,179595.1375,1171328.96875
1309564800, 170869415.48542,2254605.5819444,184436.13888889,922711.22569444
1309651200, 158635024.39861,2366822.9444444,168776.55138889,1077173.2055556
1309737600, 138673573.60764,2312321.9076389,157162.67569444,1206912.8409722
1309824000, 121586814.75833,2101576.1097222,156441.61388889,1055741.9763889
1309910400, 136210085.77986,2155153.16875,178343.46597222,946145.58888889
1309996800, 113599287.92569,1907799.7173611,159752.83402778,911507.85
1310083200, 127236433.40833,2064470.7763889,177640.11458333,900148.65833333
1310169600, 146462276.40139,2125830.0875,176326.17708333,871443.24583333
1310256000, 127698473.35278,1953332.5659722,151840.98472222,843732.18680556
1310342400, 122265104.54514,1973630.48125,158622.18055556,923084.73819444
1310428800, 128285423.99861,2048675.7215278,156416.04236111,993975.24166667
1310515200, 114234030.81458,1905754.7305556,155506.78472222,942536.67013889
1310601600, 118898195.43889,1880331.2631944,142512.19027778,927529.94930556
1310688000, 105324392.95556,1757818.4638889,149264.16319444,842830.375
1310774400, 101370005.59375,1845956.5875,130263.79305556,981661.1875
1310860800, 97109769.816667,1752370.2041667,120493.30902778,954301.01597222
1310947200, 109031524.30208,1926429.0708333,139406.23125,1055821.2645833
1311033600, 107942909.30556,2133188.2347222,130472.42569444,1302528.2541667
1311120000, 97961971.566667,1978122.4833333,125229.28333333,1316976.6388889
1311206400, 109450126.93152,1755148.0293478,136201.79673913,902409.125
1311292800, 124999261.55417,2061314.4354167,142966.98194444,1099305.4881944
1311379200, 149007936.41111,2298560.6020833,135109.58263889,1191718.2979167
1311465600, 141254025.21597,2161182.475,123240.42222222,1178447.2736111
1311552000, 125300816.12986,1946556.3423611,147338.475,1021544.3048611
1311638400, 99591683.997567,1577721.8304947,127382.00729927,777793.70640714
1311724800, 148056621.74074,2701964.7435897,119557.42450142,1701618.8005698
1311811200, 148232406.04167,2537054.8201389,153937.85138889,1362392.4694444
1311897600, 153379109.55486,2593317.4118056,148957.41736111,1243112.9375
1311984000, 171141508.18472,2037005.1909722,142409.48819444,1056893.8520833
1312070400, 115889759.92569,1869300.6576389,129192.80833333,945540.49791667
1312156800, 117709223.25069,1809104.5381944,134708.35763889,893965.08472222
1312243200, 121127342.99375,1823431.9659722,145989.61805556,888239.25902778
1312329600, 104766391.30347,1702189.35625,140572.00416667,858377.61597222
1312416000, 95496548.330556,1651984.6555556,147034.24791667,812358.10555556
1312502400, 138279138.57431,1896811.1298611,141677.44513889,987520.89375
1312588800, 125267740.64599,1792006.984669,135149.55191638,918082.22090592
1312675200, 231559515.12431,1830455.2236111,130608.54583333,868313.16736111
1312761600, 155174946.37778,1781511.9208333,131854.25,914768.36527778
1312848000, 100849017.92708,1727879.7986111,149039.48541667,850964.70069444
1312934400, 105581183.95417,1830573.0951389,160397.21180556,878211.9375
1313020800, 125525967.36736,2077163.2916667,152381.53611111,1116935.6319444
1313107200, 103846224.56736,1847650.18125,145841.57361111,960366.49861111
1313193600, 135524952.2125,1785874.2270833,131960.25208333,949359.61319444
1313280000, 104402530.68889,1849176.3083333,125105.55,931517.40625
1313366400, 112080581.82292,2017421.4604167,138532.60347222,1035990.2847222
1313452800, 103751736.18194,1867075.7055556,132930.16388889,992733.00347222
1313539200, 118215748.65561,1885101.2551487,156039.74256293,940563.87414188
1313625600, 72192472.448276,1318522.2758621,109623.8045977,690140.95402299
1313712000, 100046393.72734,1805385.6708508,133328.92608089,927906.41422594
1313798400, 109521379.73889,1921621.39375,134103.15763889,1008115.4423611
1313884800, 118435238.97153,2195123.3284722,121993.02569444,1215771.7055556
1313971200, 124761090.32292,2006474.43125,152487,942190.86527778
1314057600, 131074286.18056,2050819.5090278,165377.86736111,957438.89861111
1314144000, 143988096.12569,2012967.8479167,172544.47777778,953377.29791667
1314230400, 134199479.93056,2035790.3701389,172273.47708333,987103.8875
1314316800, 132730815.63611,2182515.4027778,168063.53055556,1144683.4875
1314403200, 155826482.29375,2336255.26875,174180.35902778,1152676.0125
1314489600, 161672363.24373,2272425.5108038,172728.90406223,922466.16853933
1314576000, 134390000.16389,2144669.1111111,155655.87083333,1093411.7166667
1314662400, 123544109.02917,1940257.8694444,161481.47847222,889619.51527778
1314748800, 126388068.14931,2072815.4708333,150649.58125,1091110.9354167
1314835200, 136693850.53194,2360562.6298611,147342.675,1357127.2701389
1314921600, 121798120.78611,1995845.4402778,135873.78472222,1070213.4583333
1315008000, 105157667.72222,1757869.7979167,126118.00972222,917078.25486111
1315094400, 125320571.36528,1831336.9840278,128718.76458333,912599.82152778
1315180800, 125765147.575,1916474.1020833,144507.83680556,953883.99583333
1315267200, 117734165.27778,1915021.6993056,146954.59652778,984645.15694444
1315353600, 117466508.21911,1997230.5258621,141189.14008621,1040420.5409483
1315440000, 113138077.83939,1989476.5219697,139490.85530303,1042200.2643939
1315526400, 94106680.30531,1676280.9778761,109178.45132743,925572.57522124
1315612800, 118115280.26458,1953470.6923611,155844.03125,959443.55763889
1315699200, 117775863.44306,1883389.2027778,141041.95625,950332.61527778
1315785600, 142430317.13542,2133118.4590278,143954.82638889,1032364.3618056
1315872000, 129837488.03194,1930518.9145833,152176.68958333,921622.20486111
1315958400, 121424843.84167,1863364.5104167,150762.45902778,858136.43680556
1316044800, 118972076.25833,1936402.2777778,144462.56597222,943094.39722222
1316131200, 142086043.97292,2127468.4680556,157102.29027778,1024965.5020833
1316217600, 145520378.75972,2236189.6354167,160803.30208333,1041745.7673611
1316304000, 151263623.175,2253721.4534722,161459.03263889,1022802.0256944
1316390400, 116571351.67431,1829294.6819444,148416.80763889,904911.03680556
1316476800, 108138889.23194,1783490.5888889,147546.13125,848239.06666667
1316563200, 106970798.63819,1850763.0236111,141565.60763889,927110.55277778
1316649600, 117861021.03472,1762914.6152778,143314.6125,904727.08680556
1316736000, 102238244.925,1731748.8972222,143264.42083333,859186.13263889
1316822400, 116362005.19792,1937951.33125,148307.47847222,1002309.9847222
1316908800, 116819666.03194,1950936.28125,137195.7625,1005858.0458333
1316995200, 97770430.051389,1657766.6979167,136322.20138889,853431.56944444
1317081600, 121712955.58125,1817461.9368056,153589.92013889,948668.5625
1317168000, 109108136.71042,1706911.2951389,139122.11527778,898587.225
1317254400, 93243685.943056,1667866.1333333,143743.44930556,861111.92916667
1317340800, 96692335.242361,1688806.8270833,136629.08541667,889482.92986111
1317427200, 98743654.434028,1713624.7270833,117972.45416667,939675.96805556
1317513600, 99703986.041667,1744601.0027778,113844.71458333,891399.15416667
1317600000, 96304381.349305,1753246.6513889,108687.15277778,905929.12847222
1317686400, 106927279.90381,1779896.2885714,98770.548571429,1069794.4542857
1317772800, 162597755.81875,1943027.6694444,110724.95555556,1122785.0430556
1317859200, 111633270.12708,1739061.5784722,113464.96597222,967895.90694445
1317945600, 92315503.033333,1664511.2041667,106299.51875,898464.57083333
1318032000, 110227753.82153,1621587.43125,121046.20833333,829390.88125
1318118400, 102755399.58194,1697427.9451389,134706.50416667,897051.28472222
1318204800, 102547706.15972,1870872.1743056,123846.51111111,1067442.8423611
1318291200, 101579997.18889,1817515.9826389,127923.46111111,1039695.5048611
1318377600, 103875782.78472,1636784.8013889,136068.83402778,891489.62222222
1318464000, 90088721.230556,1621993.1930556,123690.01388889,901628.53958333
1318550400, 112092183.44653,2192521.8381944,126875.20069444,1312918.2493056
1318636800, 136347535.575,2750872.0840278,117919.19305556,1749823.7034722
1318723200, 110040237.57986,2112307.5854167,109880.73611111,1273155.1534722
1318809600, 102461494.42778,1942057.8215278,113343.61805556,1132375.1430556
